CNTYVTD,VTDKEY,BidenD_24P_President,CornejoD_24P_President,LockeD_24P_President,LozadaD_24P_President,PerezD_24P_President,PhillipsD_24P_President,UygurD_24P_President,WilliamsonD_24P_President,BidenD_24P_President_Percentage,CornejoD_24P_President_Percentage,LockeD_24P_President_Percentage,LozadaD_24P_President_Percentage,PerezD_24P_President_Percentage,PhillipsD_24P_President_Percentage,UygurD_24P_President_Percentage,WilliamsonD_24P_President_Percentage
1132406,2384,242,1,1,5,5,3,5,12,0.8832116788321168,0.0036496350364963502,0.0036496350364963502,0.01824817518248175,0.01824817518248175,0.010948905109489052,0.01824817518248175,0.043795620437956206
1132407,2385,243,3,0,12,1,8,9,16,0.8321917808219178,0.010273972602739725,0.0,0.0410958904109589,0.003424657534246575,0.0273972602739726,0.030821917808219176,0.0547945205479452
1132408,2386,83,1,0,5,4,2,6,4,0.7904761904761904,0.009523809523809525,0.0,0.047619047619047616,0.0380952380952381,0.01904761904761905,0.05714285714285714,0.0380952380952381
1132409,2387,72,2,1,6,4,3,2,7,0.7422680412371134,0.020618556701030927,0.010309278350515464,0.061855670103092786,0.041237113402061855,0.030927835051546393,0.020618556701030927,0.07216494845360824
1132410,2388,103,1,2,1,1,1,4,5,0.8728813559322034,0.00847457627118644,0.01694915254237288,0.00847457627118644,0.00847457627118644,0.00847457627118644,0.03389830508474576,0.0423728813559322
1132411,2389,14,1,0,2,3,0,0,1,0.6666666666666666,0.047619047619047616,0.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.047619047619047616
1132412,2390,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132417,2391,27,0,0,0,0,0,1,0,0.9642857142857143,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
1132500,2392,160,0,1,3,1,9,2,9,0.8648648648648649,0.0,0.005405405405405406,0.016216216216216217,0.005405405405405406,0.04864864864864865,0.010810810810810811,0.04864864864864865
1132501,2393,145,0,1,3,1,3,2,2,0.9235668789808917,0.0,0.006369426751592357,0.01910828025477707,0.006369426751592357,0.01910828025477707,0.012738853503184714,0.012738853503184714
1132502,2394,140,0,0,3,0,7,0,6,0.8974358974358975,0.0,0.0,0.019230769230769232,0.0,0.04487179487179487,0.0,0.038461538461538464
1132503,2395,257,2,1,2,4,8,1,6,0.9145907473309609,0.0071174377224199285,0.0035587188612099642,0.0071174377224199285,0.014234875444839857,0.028469750889679714,0.0035587188612099642,0.021352313167259787
1132504,2396,104,2,1,2,3,2,4,5,0.8455284552845529,0.016260162601626018,0.008130081300813009,0.016260162601626018,0.024390243902439025,0.016260162601626018,0.032520325203252036,0.04065040650406504
1132505,2397,169,1,0,1,0,3,5,7,0.9086021505376344,0.005376344086021506,0.0,0.005376344086021506,0.0,0.016129032258064516,0.026881720430107527,0.03763440860215054
1132506,2398,215,0,2,1,0,0,3,14,0.9148936170212766,0.0,0.00851063829787234,0.00425531914893617,0.0,0.0,0.01276595744680851,0.059574468085106386
1132507,2399,225,2,0,2,1,6,5,5,0.9146341463414634,0.008130081300813009,0.0,0.008130081300813009,0.0040650406504065045,0.024390243902439025,0.02032520325203252,0.02032520325203252
1132508,2400,198,2,4,5,6,5,19,11,0.792,0.008,0.016,0.02,0.024,0.02,0.076,0.044
1132509,2401,316,2,1,3,2,7,12,10,0.8951841359773371,0.0056657223796034,0.0028328611898017,0.0084985835694051,0.0056657223796034,0.019830028328611898,0.0339943342776204,0.028328611898016998
1132510,2402,167,3,1,2,0,2,18,9,0.8267326732673267,0.01485148514851485,0.0049504950495049506,0.009900990099009901,0.0,0.009900990099009901,0.0891089108910891,0.04455445544554455
1132511,2403,193,1,0,3,1,6,5,13,0.8693693693693694,0.0045045045045045045,0.0,0.013513513513513514,0.0045045045045045045,0.02702702702702703,0.02252252252252252,0.05855855855855856
1132512,2404,139,0,0,3,3,7,8,4,0.8475609756097561,0.0,0.0,0.018292682926829267,0.018292682926829267,0.042682926829268296,0.04878048780487805,0.024390243902439025
1132513,2405,224,1,1,6,0,7,12,10,0.8582375478927203,0.0038314176245210726,0.0038314176245210726,0.022988505747126436,0.0,0.02681992337164751,0.04597701149425287,0.038314176245210725
1132514,2406,275,3,2,6,4,3,26,14,0.8258258258258259,0.009009009009009009,0.006006006006006006,0.018018018018018018,0.012012012012012012,0.009009009009009009,0.07807807807807808,0.042042042042042045
1132515,2407,70,0,0,2,0,3,3,0,0.8974358974358975,0.0,0.0,0.02564102564102564,0.0,0.038461538461538464,0.038461538461538464,0.0
1132517,2408,146,4,0,8,5,11,138,14,0.44785276073619634,0.012269938650306749,0.0,0.024539877300613498,0.015337423312883436,0.03374233128834356,0.4233128834355828,0.04294478527607362
1132518,2409,219,1,0,2,3,6,21,14,0.8233082706766918,0.0037593984962406013,0.0,0.007518796992481203,0.011278195488721804,0.022556390977443608,0.07894736842105263,0.05263157894736842
1132519,2410,188,3,1,2,4,6,17,8,0.8209606986899564,0.013100436681222707,0.004366812227074236,0.008733624454148471,0.017467248908296942,0.026200873362445413,0.07423580786026202,0.034934497816593885
1132520,2411,258,4,0,15,6,9,88,12,0.6581632653061225,0.01020408163265306,0.0,0.03826530612244898,0.015306122448979591,0.02295918367346939,0.22448979591836735,0.030612244897959183
1132521,2412,237,6,0,5,1,6,3,11,0.8810408921933085,0.022304832713754646,0.0,0.01858736059479554,0.0037174721189591076,0.022304832713754646,0.011152416356877323,0.040892193308550186
1132523,2413,102,1,1,0,2,3,5,9,0.8292682926829268,0.008130081300813009,0.008130081300813009,0.0,0.016260162601626018,0.024390243902439025,0.04065040650406504,0.07317073170731707
1132601,2414,109,1,2,4,0,4,15,10,0.7517241379310344,0.006896551724137931,0.013793103448275862,0.027586206896551724,0.0,0.027586206896551724,0.10344827586206896,0.06896551724137931
1132602,2415,190,6,1,4,3,6,120,14,0.5523255813953488,0.01744186046511628,0.0029069767441860465,0.011627906976744186,0.00872093023255814,0.01744186046511628,0.3488372093023256,0.040697674418604654
1132603,2416,148,2,3,5,0,9,44,7,0.6788990825688074,0.009174311926605505,0.013761467889908258,0.022935779816513763,0.0,0.04128440366972477,0.2018348623853211,0.03211009174311927
1132604,2417,191,4,1,7,2,8,74,9,0.6452702702702703,0.013513513513513514,0.0033783783783783786,0.02364864864864865,0.006756756756756757,0.02702702702702703,0.25,0.030405405405405407
1132605,2418,97,3,1,5,3,4,55,6,0.5574712643678161,0.017241379310344827,0.005747126436781609,0.028735632183908046,0.017241379310344827,0.022988505747126436,0.3160919540229885,0.034482758620689655
1132606,2419,112,0,0,3,0,2,2,3,0.9180327868852459,0.0,0.0,0.02459016393442623,0.0,0.01639344262295082,0.01639344262295082,0.02459016393442623
1132607,2420,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132608,2421,215,2,2,2,2,6,18,8,0.8431372549019608,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.00784313725490196,0.023529411764705882,0.07058823529411765,0.03137254901960784
1132609,2422,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132610,2423,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132611,2424,70,1,3,3,3,4,15,4,0.6796116504854369,0.009708737864077669,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.038834951456310676,0.14563106796116504,0.038834951456310676
1132612,2425,10,0,0,0,1,1,1,3,0.625,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.1875
1132613,2426,217,5,0,8,1,4,33,8,0.7862318840579711,0.018115942028985508,0.0,0.028985507246376812,0.0036231884057971015,0.014492753623188406,0.11956521739130435,0.028985507246376812
1132614,2427,8,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132800,2428,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132801,2429,250,0,1,6,2,4,5,11,0.8960573476702509,0.0,0.0035842293906810036,0.021505376344086023,0.007168458781362007,0.014336917562724014,0.017921146953405017,0.03942652329749104
1132802,2430,301,3,1,7,4,4,22,16,0.840782122905028,0.008379888268156424,0.002793296089385475,0.019553072625698324,0.0111731843575419,0.0111731843575419,0.061452513966480445,0.0446927374301676
1132803,2431,96,0,0,1,2,0,0,5,0.9230769230769231,0.0,0.0,0.009615384615384616,0.019230769230769232,0.0,0.0,0.04807692307692308
1132804,2432,173,4,0,0,4,5,11,6,0.8522167487684729,0.019704433497536946,0.0,0.0,0.019704433497536946,0.024630541871921183,0.054187192118226604,0.029556650246305417
1132805,2433,262,4,1,3,0,5,11,14,0.8733333333333333,0.013333333333333334,0.0033333333333333335,0.01,0.0,0.016666666666666666,0.03666666666666667,0.04666666666666667
1132806,2434,182,2,0,1,2,2,10,6,0.8878048780487805,0.00975609756097561,0.0,0.004878048780487805,0.00975609756097561,0.00975609756097561,0.04878048780487805,0.02926829268292683
1132807,2435,171,1,1,3,0,3,11,8,0.8636363636363636,0.005050505050505051,0.005050505050505051,0.015151515151515152,0.0,0.015151515151515152,0.05555555555555555,0.04040404040404041
1132808,2436,178,2,0,4,1,5,8,11,0.8516746411483254,0.009569377990430622,0.0,0.019138755980861243,0.004784688995215311,0.023923444976076555,0.03827751196172249,0.05263157894736842
1132809,2437,173,1,2,5,1,2,12,6,0.8564356435643564,0.0049504950495049506,0.009900990099009901,0.024752475247524754,0.0049504950495049506,0.009900990099009901,0.0594059405940594,0.0297029702970297
1132810,2438,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132900,2439,276,4,1,3,2,11,4,7,0.8961038961038961,0.012987012987012988,0.003246753246753247,0.00974025974025974,0.006493506493506494,0.03571428571428571,0.012987012987012988,0.022727272727272728
1132901,2440,65,0,0,5,1,3,3,7,0.7738095238095238,0.0,0.0,0.05952380952380952,0.011904761904761904,0.03571428571428571,0.03571428571428571,0.08333333333333333
1132902,2441,116,2,2,3,4,5,3,4,0.8345323741007195,0.014388489208633094,0.014388489208633094,0.02158273381294964,0.02877697841726619,0.03597122302158273,0.02158273381294964,0.02877697841726619
1132903,2442,176,2,1,4,3,7,2,17,0.8301886792452831,0.009433962264150943,0.0047169811320754715,0.018867924528301886,0.014150943396226415,0.0330188679245283,0.009433962264150943,0.08018867924528301
1132904,2443,3,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132905,2444,58,1,0,0,0,1,0,0,0.9666666666666667,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.0,0.0
1132910,2445,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
1132911,2446,14,0,0,0,0,0,2,0,0.875,0.0,0.0,0.0,0.0,0.0,0.125,0.0
1132913,2447,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113291,2448,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133000,2449,198,1,1,0,0,11,2,13,0.8761061946902655,0.004424778761061947,0.004424778761061947,0.0,0.0,0.048672566371681415,0.008849557522123894,0.05752212389380531
1133001,2450,36,1,0,1,0,2,0,2,0.8571428571428571,0.023809523809523808,0.0,0.023809523809523808,0.0,0.047619047619047616,0.0,0.047619047619047616
1133002,2451,45,3,1,4,0,1,0,6,0.75,0.05,0.016666666666666666,0.06666666666666667,0.0,0.016666666666666666,0.0,0.1
1133003,2452,292,1,1,4,0,7,1,17,0.9040247678018576,0.0030959752321981426,0.0030959752321981426,0.01238390092879257,0.0,0.021671826625386997,0.0030959752321981426,0.05263157894736842
1133004,2453,335,3,4,5,3,9,3,16,0.8862433862433863,0.007936507936507936,0.010582010582010581,0.013227513227513227,0.007936507936507936,0.023809523809523808,0.007936507936507936,0.042328042328042326
1133005,2454,26,0,0,0,0,1,2,1,0.8666666666666667,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333
1133006,2455,185,2,0,2,0,8,2,12,0.8767772511848341,0.009478672985781991,0.0,0.009478672985781991,0.0,0.037914691943127965,0.009478672985781991,0.05687203791469194
1133007,2456,68,2,0,0,0,2,1,1,0.918918918918919,0.02702702702702703,0.0,0.0,0.0,0.02702702702702703,0.013513513513513514,0.013513513513513514
1133008,2457,51,0,1,2,0,1,0,4,0.864406779661017,0.0,0.01694915254237288,0.03389830508474576,0.0,0.01694915254237288,0.0,0.06779661016949153
1133009,2458,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133010,2459,62,0,0,2,0,1,0,3,0.9117647058823529,0.0,0.0,0.029411764705882353,0.0,0.014705882352941176,0.0,0.04411764705882353
1133011,2460,67,0,0,0,1,1,1,4,0.9054054054054054,0.0,0.0,0.0,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.05405405405405406
1133012,2461,11,2,0,0,0,0,0,1,0.7857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.07142857142857142
1133013,2462,35,0,0,1,3,0,0,0,0.8974358974358975,0.0,0.0,0.02564102564102564,0.07692307692307693,0.0,0.0,0.0
1133014,2463,102,5,1,6,4,4,3,12,0.7445255474452555,0.0364963503649635,0.0072992700729927005,0.043795620437956206,0.029197080291970802,0.029197080291970802,0.021897810218978103,0.08759124087591241
1133015,2464,10,0,0,0,0,0,0,1,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
1133016,2465,142,2,1,0,0,4,1,11,0.8819875776397516,0.012422360248447204,0.006211180124223602,0.0,0.0,0.024844720496894408,0.006211180124223602,0.06832298136645963
1133017,2466,47,1,0,2,1,0,0,3,0.8703703703703703,0.018518518518518517,0.0,0.037037037037037035,0.018518518518518517,0.0,0.0,0.05555555555555555
1133018,2467,189,2,1,5,1,9,0,11,0.8669724770642202,0.009174311926605505,0.0045871559633027525,0.022935779816513763,0.0045871559633027525,0.04128440366972477,0.0,0.05045871559633028
1133019,2468,56,0,1,1,1,1,1,8,0.8115942028985508,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.11594202898550725
1133020,2469,15,0,0,1,1,0,0,0,0.8823529411764706,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0
1133021,2470,69,1,1,3,0,2,0,3,0.8734177215189873,0.012658227848101266,0.012658227848101266,0.0379746835443038,0.0,0.02531645569620253,0.0,0.0379746835443038
1133022,2471,101,0,1,4,1,4,0,8,0.8487394957983193,0.0,0.008403361344537815,0.03361344537815126,0.008403361344537815,0.03361344537815126,0.0,0.06722689075630252
1133023,2472,102,0,2,3,0,2,4,7,0.85,0.0,0.016666666666666666,0.025,0.0,0.016666666666666666,0.03333333333333333,0.058333333333333334
1133024,2473,114,2,3,2,3,4,0,5,0.8571428571428571,0.015037593984962405,0.022556390977443608,0.015037593984962405,0.022556390977443608,0.03007518796992481,0.0,0.03759398496240601
1133025,2474,8,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133026,2475,64,0,2,1,1,3,0,2,0.8767123287671232,0.0,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0410958904109589,0.0,0.0273972602739726
1133027,2476,102,2,3,7,1,4,1,12,0.7727272727272727,0.015151515151515152,0.022727272727272728,0.05303030303030303,0.007575757575757576,0.030303030303030304,0.007575757575757576,0.09090909090909091
1133028,2477,83,1,3,4,1,3,1,6,0.8137254901960784,0.00980392156862745,0.029411764705882353,0.0392156862745098,0.00980392156862745,0.029411764705882353,0.00980392156862745,0.058823529411764705
1133029,2478,56,1,0,1,1,1,1,4,0.8615384615384616,0.015384615384615385,0.0,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.06153846153846154
1133030,2479,1,0,0,0,1,0,0,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1133031,2480,32,1,0,0,1,0,0,3,0.8648648648648649,0.02702702702702703,0.0,0.0,0.02702702702702703,0.0,0.0,0.08108108108108109
1133032,2481,85,2,1,1,2,0,0,3,0.9042553191489362,0.02127659574468085,0.010638297872340425,0.010638297872340425,0.02127659574468085,0.0,0.0,0.031914893617021274
1133033,2482,24,0,0,1,0,2,1,0,0.8571428571428571,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.03571428571428571,0.0
1133034,2483,134,4,2,5,1,7,1,13,0.8023952095808383,0.023952095808383235,0.011976047904191617,0.029940119760479042,0.005988023952095809,0.041916167664670656,0.005988023952095809,0.07784431137724551
1133035,2484,117,2,2,6,0,6,2,6,0.8297872340425532,0.014184397163120567,0.014184397163120567,0.0425531914893617,0.0,0.0425531914893617,0.014184397163120567,0.0425531914893617
1133036,2485,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133037,2486,40,1,0,1,1,2,0,2,0.851063829787234,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0,0.0425531914893617
1133038,2487,125,0,3,4,1,3,0,5,0.8865248226950354,0.0,0.02127659574468085,0.028368794326241134,0.0070921985815602835,0.02127659574468085,0.0,0.03546099290780142
1133039,2488,252,2,2,1,0,11,2,9,0.9032258064516129,0.007168458781362007,0.007168458781362007,0.0035842293906810036,0.0,0.03942652329749104,0.007168458781362007,0.03225806451612903
1133040,2489,83,2,1,1,2,9,0,3,0.8217821782178217,0.019801980198019802,0.009900990099009901,0.009900990099009901,0.019801980198019802,0.0891089108910891,0.0,0.0297029702970297
1133041,2490,9,0,0,1,0,1,0,0,0.8181818181818182,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0
1133042,2491,110,2,3,1,3,3,1,6,0.8527131782945736,0.015503875968992248,0.023255813953488372,0.007751937984496124,0.023255813953488372,0.023255813953488372,0.007751937984496124,0.046511627906976744
1133043,2492,159,0,3,3,2,6,1,14,0.8457446808510638,0.0,0.015957446808510637,0.015957446808510637,0.010638297872340425,0.031914893617021274,0.005319148936170213,0.07446808510638298
1133044,2493,185,3,2,6,1,6,1,15,0.8447488584474886,0.0136986301369863,0.0091324200913242,0.0273972602739726,0.0045662100456621,0.0273972602739726,0.0045662100456621,0.0684931506849315
1133045,2494,63,1,2,2,0,1,1,3,0.863013698630137,0.0136986301369863,0.0273972602739726,0.0273972602739726,0.0,0.0136986301369863,0.0136986301369863,0.0410958904109589
1133046,2495,335,2,2,7,8,9,2,18,0.8746736292428199,0.005221932114882507,0.005221932114882507,0.018276762402088774,0.020887728459530026,0.02349869451697128,0.005221932114882507,0.04699738903394256
1133047,2496,136,1,2,4,3,3,1,5,0.8774193548387097,0.0064516129032258064,0.012903225806451613,0.025806451612903226,0.01935483870967742,0.01935483870967742,0.0064516129032258064,0.03225806451612903
1133048,2497,218,1,4,6,5,6,2,9,0.8685258964143426,0.00398406374501992,0.01593625498007968,0.02390438247011952,0.0199203187250996,0.02390438247011952,0.00796812749003984,0.035856573705179286
1133049,2498,233,2,9,7,1,6,1,7,0.8759398496240601,0.007518796992481203,0.03383458646616541,0.02631578947368421,0.0037593984962406013,0.022556390977443608,0.0037593984962406013,0.02631578947368421
1133050,2499,125,0,2,1,2,4,0,4,0.9057971014492754,0.0,0.014492753623188406,0.007246376811594203,0.014492753623188406,0.028985507246376812,0.0,0.028985507246376812
1133051,2500,66,2,1,1,0,1,0,6,0.8571428571428571,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.0,0.012987012987012988,0.0,0.07792207792207792
1133052,2501,185,1,3,6,2,4,1,12,0.8644859813084113,0.004672897196261682,0.014018691588785047,0.028037383177570093,0.009345794392523364,0.018691588785046728,0.004672897196261682,0.056074766355140186
1133053,2502,154,3,0,2,1,1,0,10,0.9005847953216374,0.017543859649122806,0.0,0.011695906432748537,0.005847953216374269,0.005847953216374269,0.0,0.05847953216374269
1133054,2503,558,1,3,3,5,10,1,21,0.9269102990033222,0.0016611295681063123,0.0049833887043189366,0.0049833887043189366,0.008305647840531562,0.016611295681063124,0.0016611295681063123,0.03488372093023256
1133055,2504,571,1,4,7,3,8,4,16,0.9299674267100977,0.0016286644951140066,0.006514657980456026,0.011400651465798045,0.004885993485342019,0.013029315960912053,0.006514657980456026,0.026058631921824105
1133056,2505,514,3,4,5,3,11,1,8,0.936247723132969,0.00546448087431694,0.007285974499089253,0.009107468123861567,0.00546448087431694,0.020036429872495445,0.0018214936247723133,0.014571948998178506
1133057,2506,329,2,4,5,6,8,2,10,0.8989071038251366,0.00546448087431694,0.01092896174863388,0.01366120218579235,0.01639344262295082,0.02185792349726776,0.00546448087431694,0.0273224043715847
1133058,2507,330,2,4,6,3,5,2,15,0.8991825613079019,0.005449591280653951,0.010899182561307902,0.01634877384196185,0.008174386920980926,0.013623978201634877,0.005449591280653951,0.04087193460490463
1133059,2508,199,1,6,5,2,3,1,4,0.9004524886877828,0.004524886877828055,0.027149321266968326,0.02262443438914027,0.00904977375565611,0.013574660633484163,0.004524886877828055,0.01809954751131222
1133060,2509,217,3,2,3,1,4,0,6,0.9194915254237288,0.012711864406779662,0.00847457627118644,0.012711864406779662,0.00423728813559322,0.01694915254237288,0.0,0.025423728813559324
1133061,2510,112,2,1,4,2,5,1,10,0.8175182481751825,0.014598540145985401,0.0072992700729927005,0.029197080291970802,0.014598540145985401,0.0364963503649635,0.0072992700729927005,0.072992700729927
1133062,2511,176,1,5,4,0,12,1,13,0.8301886792452831,0.0047169811320754715,0.02358490566037736,0.018867924528301886,0.0,0.05660377358490566,0.0047169811320754715,0.06132075471698113
1133063,2512,382,7,8,10,3,6,2,16,0.880184331797235,0.016129032258064516,0.018433179723502304,0.02304147465437788,0.0069124423963133645,0.013824884792626729,0.004608294930875576,0.03686635944700461
