CNTYVTD,VTDKEY,BinkleyR_24P_President,HaleyR_24P_President,StuckenbergR_24P_President,TrumpR_24P_President,ChristieR_24P_President,RamaswamyR_24P_President,HutchinsonR_24P_President,DeSantisR_24P_President,UncommittedR_24P_President,BinkleyR_24P_President_Percentage,HaleyR_24P_President_Percentage,StuckenbergR_24P_President_Percentage,TrumpR_24P_President_Percentage,ChristieR_24P_President_Percentage,RamaswamyR_24P_President_Percentage,HutchinsonR_24P_President_Percentage,DeSantisR_24P_President_Percentage,UncommittedR_24P_President_Percentage
850091,1724,0,119,0,204,4,4,0,9,4,0.0,0.34593023255813954,0.0,0.5930232558139535,0.011627906976744186,0.011627906976744186,0.0,0.02616279069767442,0.011627906976744186
850092,1725,0,92,1,294,1,4,1,11,4,0.0,0.22549019607843138,0.0024509803921568627,0.7205882352941176,0.0024509803921568627,0.00980392156862745,0.0024509803921568627,0.02696078431372549,0.00980392156862745
850093,1726,0,8,0,68,0,0,0,1,1,0.0,0.10256410256410256,0.0,0.8717948717948718,0.0,0.0,0.0,0.01282051282051282,0.01282051282051282
850094,1727,3,213,1,320,7,3,1,8,16,0.005244755244755245,0.3723776223776224,0.0017482517482517483,0.5594405594405595,0.012237762237762238,0.005244755244755245,0.0017482517482517483,0.013986013986013986,0.027972027972027972
850095,1728,0,103,0,264,1,1,0,5,12,0.0,0.266839378238342,0.0,0.6839378238341969,0.0025906735751295338,0.0025906735751295338,0.0,0.012953367875647668,0.031088082901554404
850096,1729,0,32,1,93,0,1,0,5,1,0.0,0.24060150375939848,0.007518796992481203,0.6992481203007519,0.0,0.007518796992481203,0.0,0.03759398496240601,0.007518796992481203
850097,1730,2,109,1,285,3,2,1,8,2,0.004842615012106538,0.2639225181598063,0.002421307506053269,0.6900726392251816,0.007263922518159807,0.004842615012106538,0.002421307506053269,0.01937046004842615,0.004842615012106538
850098,1731,0,47,0,149,0,0,0,1,5,0.0,0.23267326732673269,0.0,0.7376237623762376,0.0,0.0,0.0,0.0049504950495049506,0.024752475247524754
850099,1732,0,8,0,21,0,0,0,2,0,0.0,0.25806451612903225,0.0,0.6774193548387096,0.0,0.0,0.0,0.06451612903225806,0.0
850100,1733,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
850101,1734,0,126,1,341,3,1,1,20,3,0.0,0.2540322580645161,0.0020161290322580645,0.6875,0.006048387096774193,0.0020161290322580645,0.0020161290322580645,0.04032258064516129,0.006048387096774193
850102,1735,0,159,0,429,6,5,0,12,9,0.0,0.2564516129032258,0.0,0.6919354838709677,0.00967741935483871,0.008064516129032258,0.0,0.01935483870967742,0.014516129032258065
850103,1736,0,22,0,75,0,2,1,1,2,0.0,0.21359223300970873,0.0,0.7281553398058253,0.0,0.019417475728155338,0.009708737864077669,0.009708737864077669,0.019417475728155338
850104,1737,0,32,1,81,1,0,0,3,0,0.0,0.2711864406779661,0.00847457627118644,0.6864406779661016,0.00847457627118644,0.0,0.0,0.025423728813559324,0.0
850105,1738,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850106,1739,0,72,0,173,1,6,0,5,5,0.0,0.2748091603053435,0.0,0.6603053435114504,0.003816793893129771,0.022900763358778626,0.0,0.019083969465648856,0.019083969465648856
850107,1740,0,152,1,332,3,5,0,4,9,0.0,0.30039525691699603,0.001976284584980237,0.6561264822134387,0.005928853754940711,0.009881422924901186,0.0,0.007905138339920948,0.017786561264822136
850108,1741,0,111,3,219,3,3,1,4,8,0.0,0.3153409090909091,0.008522727272727272,0.6221590909090909,0.008522727272727272,0.008522727272727272,0.002840909090909091,0.011363636363636364,0.022727272727272728
850109,1742,2,244,0,457,5,3,1,6,9,0.002751031636863824,0.3356258596973865,0.0,0.6286107290233838,0.0068775790921595595,0.0041265474552957355,0.001375515818431912,0.008253094910591471,0.012379642365887207
850110,1743,4,135,1,296,1,5,0,8,4,0.00881057268722467,0.2973568281938326,0.0022026431718061676,0.6519823788546255,0.0022026431718061676,0.011013215859030838,0.0,0.01762114537444934,0.00881057268722467
850111,1744,0,134,0,349,1,3,0,6,6,0.0,0.2685370741482966,0.0,0.6993987975951904,0.002004008016032064,0.006012024048096192,0.0,0.012024048096192385,0.012024048096192385
850112,1745,0,204,0,298,3,2,0,3,4,0.0,0.3968871595330739,0.0,0.5797665369649806,0.005836575875486381,0.0038910505836575876,0.0,0.005836575875486381,0.007782101167315175
850113,1746,0,68,0,262,2,3,3,4,13,0.0,0.19154929577464788,0.0,0.7380281690140845,0.005633802816901409,0.008450704225352112,0.008450704225352112,0.011267605633802818,0.036619718309859155
850114,1747,0,73,0,401,2,3,0,8,12,0.0,0.1462925851703407,0.0,0.8036072144288577,0.004008016032064128,0.006012024048096192,0.0,0.01603206412825651,0.02404809619238477
850115,1748,0,168,0,225,1,0,0,6,5,0.0,0.4148148148148148,0.0,0.5555555555555556,0.0024691358024691358,0.0,0.0,0.014814814814814815,0.012345679012345678
850116,1749,0,314,1,476,5,5,0,13,13,0.0,0.37968561064087064,0.0012091898428053204,0.5755743651753326,0.006045949214026602,0.006045949214026602,0.0,0.015719467956469165,0.015719467956469165
850117,1750,0,101,0,363,2,0,0,9,7,0.0,0.2095435684647303,0.0,0.7531120331950207,0.004149377593360996,0.0,0.0,0.01867219917012448,0.014522821576763486
850118,1751,1,194,2,411,1,3,0,12,12,0.0015723270440251573,0.3050314465408805,0.0031446540880503146,0.6462264150943396,0.0015723270440251573,0.0047169811320754715,0.0,0.018867924528301886,0.018867924528301886
850119,1752,0,132,0,219,3,6,0,11,10,0.0,0.3464566929133858,0.0,0.5748031496062992,0.007874015748031496,0.015748031496062992,0.0,0.028871391076115485,0.026246719160104987
850120,1753,0,251,0,413,3,1,1,16,16,0.0,0.35805991440798857,0.0,0.5891583452211127,0.0042796005706134095,0.0014265335235378032,0.0014265335235378032,0.02282453637660485,0.02282453637660485
850121,1754,1,87,0,176,4,1,0,6,26,0.0033222591362126247,0.28903654485049834,0.0,0.584717607973422,0.013289036544850499,0.0033222591362126247,0.0,0.019933554817275746,0.08637873754152824
850122,1755,5,318,3,700,7,4,2,20,21,0.004629629629629629,0.29444444444444445,0.002777777777777778,0.6481481481481481,0.006481481481481481,0.003703703703703704,0.001851851851851852,0.018518518518518517,0.019444444444444445
850123,1756,0,105,0,229,1,4,0,7,4,0.0,0.3,0.0,0.6542857142857142,0.002857142857142857,0.011428571428571429,0.0,0.02,0.011428571428571429
850124,1757,1,131,0,255,2,1,0,10,11,0.0024330900243309003,0.31873479318734793,0.0,0.6204379562043796,0.004866180048661801,0.0024330900243309003,0.0,0.024330900243309004,0.0267639902676399
850125,1758,1,185,0,370,2,7,1,21,19,0.0016501650165016502,0.30528052805280526,0.0,0.6105610561056105,0.0033003300330033004,0.01155115511551155,0.0016501650165016502,0.034653465346534656,0.03135313531353135
850126,1759,1,142,1,446,3,11,1,15,16,0.0015723270440251573,0.22327044025157233,0.0015723270440251573,0.7012578616352201,0.0047169811320754715,0.01729559748427673,0.0015723270440251573,0.02358490566037736,0.025157232704402517
850127,1760,0,91,1,320,2,0,1,4,8,0.0,0.21311475409836064,0.00234192037470726,0.7494145199063232,0.00468384074941452,0.0,0.00234192037470726,0.00936768149882904,0.01873536299765808
850128,1761,0,222,0,577,7,3,0,10,10,0.0,0.2677925211097708,0.0,0.6960193003618818,0.008443908323281062,0.0036188178528347406,0.0,0.012062726176115802,0.012062726176115802
850129,1762,1,149,0,462,2,7,0,15,11,0.0015455950540958269,0.2302936630602782,0.0,0.714064914992272,0.0030911901081916537,0.010819165378670788,0.0,0.023183925811437404,0.017001545595054096
850130,1763,1,145,0,308,6,9,2,9,12,0.0020325203252032522,0.29471544715447157,0.0,0.6260162601626016,0.012195121951219513,0.018292682926829267,0.0040650406504065045,0.018292682926829267,0.024390243902439025
850131,1764,1,156,0,353,2,5,0,12,13,0.0018450184501845018,0.2878228782287823,0.0,0.6512915129151291,0.0036900369003690036,0.00922509225092251,0.0,0.02214022140221402,0.023985239852398525
850132,1765,0,92,1,212,2,2,0,7,7,0.0,0.2848297213622291,0.0030959752321981426,0.6563467492260062,0.006191950464396285,0.006191950464396285,0.0,0.021671826625386997,0.021671826625386997
850133,1766,0,56,0,196,1,3,0,4,11,0.0,0.2066420664206642,0.0,0.7232472324723247,0.0036900369003690036,0.01107011070110701,0.0,0.014760147601476014,0.04059040590405904
850134,1767,3,90,0,276,1,3,0,9,7,0.007712082262210797,0.23136246786632392,0.0,0.7095115681233933,0.002570694087403599,0.007712082262210797,0.0,0.02313624678663239,0.017994858611825194
850135,1768,0,102,1,262,0,6,0,7,14,0.0,0.2602040816326531,0.002551020408163265,0.6683673469387755,0.0,0.015306122448979591,0.0,0.017857142857142856,0.03571428571428571
850136,1769,0,111,0,235,1,1,1,4,7,0.0,0.30833333333333335,0.0,0.6527777777777778,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.011111111111111112,0.019444444444444445
850137,1770,0,124,1,186,2,0,1,7,4,0.0,0.38153846153846155,0.003076923076923077,0.5723076923076923,0.006153846153846154,0.0,0.003076923076923077,0.021538461538461538,0.012307692307692308
850138,1771,0,125,0,238,3,2,0,5,6,0.0,0.32981530343007914,0.0,0.6279683377308707,0.0079155672823219,0.005277044854881266,0.0,0.013192612137203167,0.0158311345646438
850139,1772,1,112,0,241,2,2,2,5,19,0.0026041666666666665,0.2916666666666667,0.0,0.6276041666666666,0.005208333333333333,0.005208333333333333,0.005208333333333333,0.013020833333333334,0.049479166666666664
850140,1773,1,278,0,671,2,7,2,22,24,0.0009930486593843098,0.27606752730883816,0.0,0.6663356504468719,0.0019860973187686196,0.006951340615690168,0.0019860973187686196,0.021847070506454815,0.023833167825223437
850141,1774,0,206,3,371,2,4,0,13,21,0.0,0.33225806451612905,0.004838709677419355,0.5983870967741935,0.0032258064516129032,0.0064516129032258064,0.0,0.020967741935483872,0.03387096774193549
850142,1775,0,150,1,236,2,5,1,2,3,0.0,0.375,0.0025,0.59,0.005,0.0125,0.0025,0.005,0.0075
850143,1776,1,145,0,224,2,1,0,8,5,0.0025906735751295338,0.3756476683937824,0.0,0.5803108808290155,0.0051813471502590676,0.0025906735751295338,0.0,0.02072538860103627,0.012953367875647668
850144,1777,1,105,0,363,2,3,0,10,23,0.0019723865877712033,0.20710059171597633,0.0,0.7159763313609467,0.0039447731755424065,0.005917159763313609,0.0,0.01972386587771203,0.045364891518737675
850145,1778,0,60,0,126,0,0,0,2,2,0.0,0.3157894736842105,0.0,0.6631578947368421,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684
850146,1779,0,121,1,336,2,6,0,8,8,0.0,0.25103734439834025,0.002074688796680498,0.6970954356846473,0.004149377593360996,0.012448132780082987,0.0,0.016597510373443983,0.016597510373443983
850147,1780,0,59,0,149,0,0,0,3,10,0.0,0.2669683257918552,0.0,0.6742081447963801,0.0,0.0,0.0,0.013574660633484163,0.04524886877828054
850148,1781,0,42,0,110,2,0,0,3,40,0.0,0.2131979695431472,0.0,0.5583756345177665,0.01015228426395939,0.0,0.0,0.015228426395939087,0.20304568527918782
850149,1782,5,167,1,482,2,7,1,20,21,0.007082152974504249,0.23654390934844194,0.00141643059490085,0.6827195467422096,0.0028328611898017,0.009915014164305949,0.00141643059490085,0.028328611898016998,0.029745042492917848
850150,1783,0,211,0,662,0,4,0,16,12,0.0,0.23314917127071824,0.0,0.7314917127071823,0.0,0.004419889502762431,0.0,0.017679558011049725,0.013259668508287293
850151,1784,0,36,0,135,0,3,0,5,4,0.0,0.19672131147540983,0.0,0.7377049180327869,0.0,0.01639344262295082,0.0,0.0273224043715847,0.02185792349726776
850152,1785,0,5,0,5,0,0,0,1,0,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.09090909090909091,0.0
850153,1786,0,151,1,453,1,4,0,19,42,0.0,0.22503725782414308,0.0014903129657228018,0.6751117734724292,0.0014903129657228018,0.005961251862891207,0.0,0.028315946348733235,0.06259314456035768
850154,1787,1,70,2,337,0,1,0,6,2,0.002386634844868735,0.16706443914081145,0.00477326968973747,0.8042959427207638,0.0,0.002386634844868735,0.0,0.014319809069212411,0.00477326968973747
850155,1788,0,112,1,323,0,4,1,8,9,0.0,0.2445414847161572,0.002183406113537118,0.7052401746724891,0.0,0.008733624454148471,0.002183406113537118,0.017467248908296942,0.019650655021834062
850156,1789,4,96,1,379,3,8,1,10,10,0.0078125,0.1875,0.001953125,0.740234375,0.005859375,0.015625,0.001953125,0.01953125,0.01953125
850157,1790,0,169,0,351,2,4,0,8,13,0.0,0.30895795246800734,0.0,0.6416819012797075,0.003656307129798903,0.007312614259597806,0.0,0.014625228519195612,0.02376599634369287
850158,1791,0,82,0,196,2,2,1,8,10,0.0,0.2724252491694352,0.0,0.6511627906976745,0.006644518272425249,0.006644518272425249,0.0033222591362126247,0.026578073089700997,0.03322259136212625
850159,1792,0,58,0,249,1,3,1,7,11,0.0,0.17575757575757575,0.0,0.7545454545454545,0.0030303030303030303,0.00909090909090909,0.0030303030303030303,0.021212121212121213,0.03333333333333333
850160,1793,0,28,0,103,0,0,0,1,1,0.0,0.21052631578947367,0.0,0.7744360902255639,0.0,0.0,0.0,0.007518796992481203,0.007518796992481203
850161,1794,0,9,0,46,0,0,0,4,1,0.0,0.15,0.0,0.7666666666666667,0.0,0.0,0.0,0.06666666666666667,0.016666666666666666
850162,1795,0,19,0,90,0,0,0,3,3,0.0,0.16521739130434782,0.0,0.782608695652174,0.0,0.0,0.0,0.02608695652173913,0.02608695652173913
850163,1796,0,48,0,221,1,4,0,5,6,0.0,0.16842105263157894,0.0,0.775438596491228,0.0035087719298245615,0.014035087719298246,0.0,0.017543859649122806,0.021052631578947368
850164,1797,0,211,1,238,3,2,0,8,6,0.0,0.44989339019189767,0.0021321961620469083,0.5074626865671642,0.006396588486140725,0.0042643923240938165,0.0,0.017057569296375266,0.01279317697228145
850165,1798,0,49,0,168,1,1,0,5,19,0.0,0.20164609053497942,0.0,0.691358024691358,0.00411522633744856,0.00411522633744856,0.0,0.0205761316872428,0.07818930041152264
850166,1799,5,136,1,361,6,5,0,10,56,0.008620689655172414,0.23448275862068965,0.0017241379310344827,0.6224137931034482,0.010344827586206896,0.008620689655172414,0.0,0.017241379310344827,0.09655172413793103
850167,1800,5,174,1,345,1,2,3,4,11,0.009157509157509158,0.31868131868131866,0.0018315018315018315,0.6318681318681318,0.0018315018315018315,0.003663003663003663,0.005494505494505495,0.007326007326007326,0.020146520146520148
850168,1801,2,94,0,280,2,2,0,10,7,0.005037783375314861,0.2367758186397985,0.0,0.7052896725440806,0.005037783375314861,0.005037783375314861,0.0,0.02518891687657431,0.017632241813602016
850169,1802,0,89,1,297,0,2,1,7,12,0.0,0.2176039119804401,0.0024449877750611247,0.726161369193154,0.0,0.004889975550122249,0.0024449877750611247,0.017114914425427872,0.029339853300733496
850170,1803,2,61,0,187,1,3,0,5,8,0.00749063670411985,0.22846441947565543,0.0,0.700374531835206,0.003745318352059925,0.011235955056179775,0.0,0.018726591760299626,0.0299625468164794
850171,1804,0,71,0,192,0,1,1,3,10,0.0,0.25539568345323743,0.0,0.6906474820143885,0.0,0.0035971223021582736,0.0035971223021582736,0.01079136690647482,0.03597122302158273
850172,1805,0,44,0,330,2,3,0,2,5,0.0,0.11398963730569948,0.0,0.8549222797927462,0.0051813471502590676,0.007772020725388601,0.0,0.0051813471502590676,0.012953367875647668
850173,1806,0,53,0,113,0,0,0,3,2,0.0,0.30994152046783624,0.0,0.6608187134502924,0.0,0.0,0.0,0.017543859649122806,0.011695906432748537
850174,1807,2,81,1,416,2,2,1,8,10,0.0038240917782026767,0.15487571701720843,0.0019120458891013384,0.7954110898661568,0.0038240917782026767,0.0038240917782026767,0.0019120458891013384,0.015296367112810707,0.019120458891013385
850175,1808,1,84,0,239,1,1,0,9,12,0.002881844380403458,0.2420749279538905,0.0,0.6887608069164265,0.002881844380403458,0.002881844380403458,0.0,0.025936599423631124,0.0345821325648415
850176,1809,0,61,0,158,1,1,0,2,1,0.0,0.27232142857142855,0.0,0.7053571428571429,0.004464285714285714,0.004464285714285714,0.0,0.008928571428571428,0.004464285714285714
850177,1810,1,89,0,307,1,0,0,3,6,0.002457002457002457,0.21867321867321868,0.0,0.7542997542997543,0.002457002457002457,0.0,0.0,0.007371007371007371,0.014742014742014743
850178,1811,0,72,0,325,0,2,0,11,4,0.0,0.17391304347826086,0.0,0.785024154589372,0.0,0.004830917874396135,0.0,0.026570048309178744,0.00966183574879227
850179,1812,0,400,1,919,2,4,4,30,18,0.0,0.29027576197387517,0.000725689404934688,0.6669085631349783,0.001451378809869376,0.002902757619738752,0.002902757619738752,0.02177068214804064,0.013062409288824383
850180,1813,1,64,0,274,1,4,0,4,6,0.002824858757062147,0.1807909604519774,0.0,0.7740112994350282,0.002824858757062147,0.011299435028248588,0.0,0.011299435028248588,0.01694915254237288
850181,1814,0,34,0,266,0,0,0,1,5,0.0,0.1111111111111111,0.0,0.869281045751634,0.0,0.0,0.0,0.0032679738562091504,0.016339869281045753
850182,1815,3,149,1,368,2,2,1,15,15,0.00539568345323741,0.26798561151079137,0.0017985611510791368,0.6618705035971223,0.0035971223021582736,0.0035971223021582736,0.0017985611510791368,0.02697841726618705,0.02697841726618705
850183,1816,0,3,0,19,0,0,0,0,0,0.0,0.13636363636363635,0.0,0.8636363636363636,0.0,0.0,0.0,0.0,0.0
850184,1817,0,48,0,158,1,4,0,4,1,0.0,0.2222222222222222,0.0,0.7314814814814815,0.004629629629629629,0.018518518518518517,0.0,0.018518518518518517,0.004629629629629629
850185,1818,0,2,0,7,0,0,0,1,0,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.1,0.0
850186,1819,0,3,0,22,0,0,0,0,0,0.0,0.12,0.0,0.88,0.0,0.0,0.0,0.0,0.0
850187,1820,1,10,0,121,0,0,0,3,0,0.007407407407407408,0.07407407407407407,0.0,0.8962962962962963,0.0,0.0,0.0,0.022222222222222223,0.0
850188,1821,0,4,0,15,0,0,0,0,1,0.0,0.2,0.0,0.75,0.0,0.0,0.0,0.0,0.05
850189,1822,0,28,0,151,1,0,0,5,2,0.0,0.1497326203208556,0.0,0.8074866310160428,0.0053475935828877,0.0,0.0,0.026737967914438502,0.0106951871657754
850190,1823,0,2,0,16,0,0,0,0,0,0.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0
850191,1824,0,16,0,71,0,1,0,0,0,0.0,0.18181818181818182,0.0,0.8068181818181818,0.0,0.011363636363636364,0.0,0.0,0.0
850192,1825,1,61,2,645,1,2,0,8,8,0.0013736263736263737,0.08379120879120878,0.0027472527472527475,0.885989010989011,0.0013736263736263737,0.0027472527472527475,0.0,0.01098901098901099,0.01098901098901099
850193,1826,0,20,0,207,0,0,0,1,3,0.0,0.08658008658008658,0.0,0.8961038961038961,0.0,0.0,0.0,0.004329004329004329,0.012987012987012988
850194,1827,0,1,0,2,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
850195,1828,0,36,0,152,1,3,1,2,1,0.0,0.1836734693877551,0.0,0.7755102040816326,0.00510204081632653,0.015306122448979591,0.00510204081632653,0.01020408163265306,0.00510204081632653
850196,1829,0,64,0,199,3,2,0,10,7,0.0,0.22456140350877193,0.0,0.6982456140350877,0.010526315789473684,0.007017543859649123,0.0,0.03508771929824561,0.02456140350877193
850197,1830,0,46,0,90,2,4,0,2,2,0.0,0.3150684931506849,0.0,0.6164383561643836,0.0136986301369863,0.0273972602739726,0.0,0.0136986301369863,0.0136986301369863
850198,1831,0,7,0,20,0,0,0,0,0,0.0,0.25925925925925924,0.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.0
850199,1832,0,134,0,415,3,6,0,12,4,0.0,0.23344947735191637,0.0,0.7229965156794426,0.005226480836236934,0.010452961672473868,0.0,0.020905923344947737,0.006968641114982578
850200,1833,0,62,1,315,2,1,0,2,7,0.0,0.15897435897435896,0.002564102564102564,0.8076923076923077,0.005128205128205128,0.002564102564102564,0.0,0.005128205128205128,0.017948717948717947
850201,1834,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850202,1835,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850203,1836,2,165,2,451,5,2,0,10,9,0.0030959752321981426,0.25541795665634676,0.0030959752321981426,0.6981424148606811,0.007739938080495356,0.0030959752321981426,0.0,0.015479876160990712,0.01393188854489164
850204,1837,0,25,0,68,0,0,0,5,3,0.0,0.24752475247524752,0.0,0.6732673267326733,0.0,0.0,0.0,0.04950495049504951,0.0297029702970297
850205,1838,0,2,0,3,0,0,0,0,0,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0
850206,1839,0,62,0,228,0,2,1,7,8,0.0,0.2012987012987013,0.0,0.7402597402597403,0.0,0.006493506493506494,0.003246753246753247,0.022727272727272728,0.025974025974025976
850207,1840,1,107,2,491,3,4,1,8,22,0.001564945226917058,0.1674491392801252,0.003129890453834116,0.7683881064162754,0.004694835680751174,0.006259780907668232,0.001564945226917058,0.012519561815336464,0.03442879499217527
850208,1841,0,138,0,529,2,5,0,10,8,0.0,0.1994219653179191,0.0,0.7644508670520231,0.002890173410404624,0.0072254335260115606,0.0,0.014450867052023121,0.011560693641618497
850209,1842,0,27,1,97,0,0,0,2,3,0.0,0.2076923076923077,0.007692307692307693,0.7461538461538462,0.0,0.0,0.0,0.015384615384615385,0.023076923076923078
850210,1843,0,55,0,163,1,0,0,2,43,0.0,0.20833333333333334,0.0,0.6174242424242424,0.003787878787878788,0.0,0.0,0.007575757575757576,0.16287878787878787
850211,1844,2,157,0,350,3,3,1,11,11,0.0037174721189591076,0.29182156133828996,0.0,0.6505576208178439,0.0055762081784386614,0.0055762081784386614,0.0018587360594795538,0.020446096654275093,0.020446096654275093
850212,1845,0,94,0,186,1,3,0,6,4,0.0,0.3197278911564626,0.0,0.6326530612244898,0.003401360544217687,0.01020408163265306,0.0,0.02040816326530612,0.013605442176870748
